,host_is_superhost,zipcode,bathrooms,bedrooms,beds,bed_type_Real Bed,bed_type_Futon,bed_type_Couch,bed_type_Pull-out Sofa,bed_type_Airbed,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability_1,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable_1,instant_bookable_0,cancellation_policy_strict_14_with_grace_period,cancellation_policy_moderate,cancellation_policy_flexible,cancellation_policy_super_strict_60,cancellation_policy_super_strict_30,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,calculated_host_listings_count,reviews_per_month,latitude,longitude,host_days,first_review_days,last_review_days,avg_price
3405,0.0,98115.0,0.5,1.0,1.0,1,0,0,0,0,53.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.02,47.678020000000004,-122.29721,2068.0,1293.0,1295.0,113.88421052631578
3406,1.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,90.0,500.0,95.0,2,20.0,2,1125,1,2,2,2,79,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.66,47.68775,-122.30753,1298.0,1275.0,10.0,113.88421052631578
3407,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,500.0,300.0,40.0,1,20.0,1,2,1,28,58,88,88,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.02,47.676829999999995,-122.31943999999999,1902.0,1275.0,1277.0,113.88421052631578
3408,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,100.0,400.0,80.0,1,0.0,3,1125,1,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.12,47.68379,-122.32135,1340.0,1248.0,1170.0,113.88421052631578
3409,0.0,98115.0,1.0,0.0,2.0,1,0,0,0,0,59.0,100.0,39.0,2,15.0,30,1125,1,0,1,1,92,91,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,2.16,47.68264,-122.30341999999999,1271.0,1259.0,67.0,113.88421052631578
3410,0.0,98115.0,1.0,0.0,1.0,1,0,0,0,0,75.0,0.0,15.0,1,0.0,2,1125,1,0,0,0,0,68,91.0,9.0,9.0,10.0,9.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1.71,47.67497,-122.31848000000001,1457.0,1191.0,710.0,113.88421052631578
3411,0.0,98115.0,3.5,4.0,4.0,1,0,0,0,0,335.0,0.0,100.0,1,0.0,4,31,1,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.1,47.67742,-122.28249,2318.0,1200.0,1180.0,113.88421052631578
3412,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,125.0,0.0,65.0,2,15.0,2,21,1,25,55,85,175,120,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,2.97,47.67264,-122.32648999999999,1263.0,1209.0,9.0,113.88421052631578
3413,0.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,116.0,200.0,60.0,3,25.0,2,1125,1,4,23,53,143,60,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1.43,47.68293,-122.32578000000001,1260.0,1254.0,32.0,113.88421052631578
3414,0.0,98115.0,1.0,4.0,4.0,1,0,0,0,0,145.0,995.0,125.0,4,40.0,2,7,1,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.12,47.67224,-122.29057,1256.0,1225.0,955.0,113.88421052631578
3415,0.0,98115.0,1.0,3.0,3.0,1,0,0,0,0,120.0,0.0,50.0,4,25.0,2,12,1,0,0,0,0,21,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.5,47.695840000000004,-122.28854,1633.0,1249.0,638.0,113.88421052631578
3416,1.0,98115.0,1.0,2.0,3.0,1,0,0,0,0,127.0,250.0,80.0,3,25.0,3,90,1,0,0,0,172,63,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.58,47.681779999999996,-122.28797,1787.0,1190.0,85.0,113.88421052631578
3417,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,125.0,0.0,25.0,2,30.0,2,14,1,25,55,67,67,89,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,2,2.18,47.67808,-122.32818,1542.0,1220.0,31.0,113.88421052631578
3418,0.0,98115.0,2.0,4.0,4.0,1,0,0,0,0,289.0,150.0,150.0,6,25.0,6,50,1,0,0,0,0,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.08,47.687329999999996,-122.29316000000001,1409.0,1180.0,885.0,113.88421052631578
3419,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,75.0,0.0,25.0,2,10.0,2,93,1,17,47,72,162,130,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.36,47.67161,-122.29281,2614.0,1157.0,9.0,113.88421052631578
3420,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,99.0,200.0,50.0,2,25.0,2,25,1,23,42,72,162,131,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.33,47.673770000000005,-122.32246,2073.0,1177.0,4.0,113.88421052631578
3421,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,79.0,250.0,20.0,1,0.0,30,365,1,0,0,0,117,64,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,3,1.6,47.67266,-122.31522,2957.0,1199.0,82.0,113.88421052631578
3422,1.0,98115.0,1.5,1.0,1.0,1,0,0,0,0,299.0,300.0,49.0,1,0.0,3,14,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,2,0.03,47.694559999999996,-122.31026000000001,2174.0,1187.0,1189.0,113.88421052631578
3423,0.0,98115.0,1.0,1.0,1.0,0,1,0,0,0,59.0,250.0,15.0,1,0.0,1,1125,1,0,0,0,0,14,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.35,47.68108,-122.30062,1333.0,1204.0,804.0,113.88421052631578
3424,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,79.0,250.0,20.0,1,0.0,30,365,1,0,0,0,152,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,3,1.05,47.67396,-122.3139,2957.0,1194.0,96.0,113.88421052631578
3425,1.0,98115.0,2.0,3.0,6.0,1,0,0,0,0,299.0,0.0,200.0,1,0.0,6,40,1,0,3,14,54,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,3,1.0,47.67823,-122.31148999999999,2227.0,442.0,4.0,113.88421052631578
3426,0.0,98115.0,0.5,0.0,2.0,1,0,0,0,0,900.0,0.0,50.0,1,0.0,100,1125,1,29,59,89,179,10,70.0,9.0,10.0,9.0,9.0,9.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.26,47.69897,-122.28978000000001,1353.0,1170.0,1142.0,113.88421052631578
3427,0.0,98115.0,2.5,4.0,7.0,1,0,0,0,0,200.0,495.0,75.0,2,50.0,2,28,1,0,0,0,0,32,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.82,47.67897,-122.28466999999999,1584.0,1163.0,157.0,113.88421052631578
3428,0.0,98115.0,1.0,1.0,0.0,1,0,0,0,0,45.0,0.0,50.0,1,25.0,1,1125,1,30,55,85,360,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.69093,-122.27233000000001,1525.0,442.0,4.0,113.88421052631578
3429,0.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,72.0,200.0,25.0,2,10.0,2,5,1,0,0,0,0,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.59,47.672979999999995,-122.32545,2127.0,1007.0,795.0,113.88421052631578
3430,0.0,98115.0,1.5,2.0,2.0,1,0,0,0,0,120.0,250.0,50.0,2,30.0,2,30,1,0,22,52,142,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.07,47.69092,-122.27377,1147.0,1087.0,15.0,113.88421052631578
3431,1.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,74.0,0.0,100.0,2,15.0,2,1125,1,5,17,18,18,139,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.83,47.67177,-122.28735,1131.0,1087.0,9.0,113.88421052631578
3432,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,70.0,200.0,25.0,2,0.0,2,29,1,25,50,80,170,137,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.8,47.68659,-122.30761000000001,1580.0,1078.0,9.0,113.88421052631578
3433,1.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,62.0,200.0,40.0,2,25.0,1,1125,1,5,25,55,235,151,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,6.3,47.69225,-122.30713999999999,1528.0,716.0,23.0,113.88421052631578
3434,1.0,98115.0,1.5,3.0,5.0,1,0,0,0,0,165.0,300.0,200.0,1,0.0,2,30,1,0,0,0,7,88,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,0,0,1,0,0,0,1,0,1,0,2,2.49,47.673140000000004,-122.28205,1097.0,1058.0,42.0,113.88421052631578
3435,0.0,98115.0,1.0,3.0,3.0,1,0,0,0,0,299.0,500.0,100.0,6,0.0,5,30,1,29,59,89,269,34,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.95,47.698890000000006,-122.28233999999999,1268.0,1073.0,103.0,113.88421052631578
3436,1.0,98115.0,1.0,0.0,2.0,1,0,0,0,0,150.0,500.0,50.0,4,10.0,2,29,1,16,16,16,16,173,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,1,4.99,47.6756,-122.30256000000001,1200.0,1037.0,10.0,113.88421052631578
3437,1.0,98115.0,3.0,4.0,5.0,1,0,0,0,0,349.0,1000.0,200.0,6,20.0,7,240,1,23,47,77,330,54,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,3,1.57,47.67593,-122.31102,1038.0,1032.0,104.0,113.88421052631578
3438,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,23.0,0.0,50.0,1,0.0,4,90,1,9,17,17,79,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1.4,47.68185,-122.32425,1037.0,963.0,33.0,113.88421052631578
3439,1.0,98115.0,2.0,3.0,5.0,1,0,0,0,0,245.0,500.0,235.0,6,20.0,2,1125,1,14,25,44,134,156,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,2,4.64,47.68046,-122.30082,1446.0,1006.0,10.0,113.88421052631578
3440,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,95.0,0.0,25.0,2,10.0,2,30,1,0,0,0,0,72,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,2.12,47.68038,-122.31965,1900.0,1016.0,40.0,113.88421052631578
3441,0.0,98115.0,1.5,1.0,1.0,1,0,0,0,0,85.0,0.0,100.0,1,0.0,2,1125,1,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.13,47.69539,-122.27564,2819.0,942.0,497.0,113.88421052631578
3442,0.0,98115.0,2.0,2.0,3.0,1,0,0,0,0,120.0,200.0,50.0,1,0.0,4,8,1,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.14,47.67458,-122.3248,2087.0,867.0,808.0,113.88421052631578
3443,0.0,98115.0,2.0,4.0,4.0,1,0,0,0,0,150.0,600.0,300.0,1,28.0,2,60,1,30,53,83,358,22,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,2,0.67,47.69578,-122.31366000000001,994.0,978.0,32.0,113.88421052631578
3444,1.0,98115.0,1.0,2.0,1.0,1,0,0,0,0,75.0,100.0,50.0,1,10.0,2,1125,1,3,21,33,276,54,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1.68,47.67308,-122.30343,2194.0,962.0,10.0,113.88421052631578
3445,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,50.0,0.0,50.0,1,0.0,2,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0,47.68209,-122.28606,2597.0,442.0,4.0,113.88421052631578
3446,1.0,98115.0,1.0,2.0,3.0,1,0,0,0,0,140.0,350.0,150.0,1,0.0,2,60,1,25,50,80,170,64,94.0,10.0,10.0,10.0,9.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,2,2.02,47.683170000000004,-122.29316000000001,1097.0,948.0,19.0,113.88421052631578
3447,1.0,98115.0,3.5,4.0,4.0,1,0,0,0,0,750.0,500.0,150.0,1,0.0,3,1125,1,11,34,34,206,34,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,1.14,47.69419,-122.31061000000001,2174.0,890.0,91.0,113.88421052631578
3448,1.0,98115.0,1.0,0.0,2.0,1,0,0,0,0,75.0,275.0,0.0,1,0.0,2,30,1,17,41,68,68,94,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,3.15,47.69386,-122.27318999999999,1758.0,892.0,10.0,113.88421052631578
3449,1.0,98115.0,2.0,3.0,3.0,1,0,0,0,0,190.0,350.0,110.0,1,25.0,3,1125,1,25,42,72,347,28,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1.08,47.70129,-122.27571999999999,1066.0,772.0,46.0,113.88421052631578
3450,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,80.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.69685,-122.31714,937.0,442.0,4.0,113.88421052631578
3451,0.0,98115.0,2.0,2.0,2.0,1,0,0,0,0,140.0,200.0,50.0,4,0.0,2,20,1,0,0,0,0,9,88.0,10.0,8.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.29,47.70073,-122.31801999999999,1673.0,926.0,88.0,113.88421052631578
3452,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,90.0,0.0,50.0,1,0.0,1,6,1,0,0,0,0,9,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.29,47.67642,-122.30176000000002,1457.0,927.0,846.0,113.88421052631578
3453,1.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,65.0,200.0,25.0,2,20.0,2,21,1,10,28,55,131,96,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,2,3.17,47.6922,-122.29375,1562.0,906.0,6.0,113.88421052631578
3454,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,80.0,0.0,25.0,2,40.0,2,7,1,15,41,55,55,199,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,6.54,47.68042,-122.3219,1469.0,910.0,5.0,113.88421052631578
3455,0.0,98115.0,1.0,1.0,3.0,1,0,0,0,0,95.0,500.0,100.0,3,10.0,3,100,1,0,0,0,233,40,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.78,47.69082,-122.3211,1086.0,670.0,249.0,113.88421052631578
3456,1.0,98115.0,1.0,0.0,2.0,1,0,0,0,0,95.0,350.0,40.0,3,0.0,2,7,1,0,0,0,0,78,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,2.56,47.67805,-122.31403999999999,2492.0,912.0,53.0,113.88421052631578
3457,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,35.0,0.0,50.0,1,0.0,3,31,1,0,0,0,0,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.03,47.6744,-122.30893999999999,2023.0,894.0,896.0,113.88421052631578
3458,0.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,110.0,0.0,50.0,1,0.0,5,1125,1,0,0,0,0,6,87.0,9.0,8.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.2,47.67765,-122.30208999999999,2284.0,904.0,501.0,113.88421052631578
3459,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,95.0,250.0,50.0,2,10.0,2,10,1,0,0,0,45,101,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.37,47.68625,-122.32678999999999,919.0,897.0,23.0,113.88421052631578
3460,1.0,98115.0,1.0,0.0,1.0,1,0,0,0,0,105.0,200.0,50.0,1,0.0,1,1125,1,14,17,38,128,126,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,4.16,47.67512,-122.26432,918.0,906.0,10.0,113.88421052631578
3461,1.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,105.0,0.0,35.0,2,0.0,1,7,1,0,0,0,0,148,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,5.2,47.68575,-122.30691999999999,1532.0,851.0,52.0,113.88421052631578
3462,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,109.0,100.0,50.0,2,20.0,1,1125,1,21,51,81,261,71,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,2.38,47.67297,-122.28458,1667.0,893.0,3.0,113.88421052631578
3463,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,89.0,1000.0,40.0,2,50.0,2,14,1,18,43,73,163,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.94,47.699490000000004,-122.31943999999999,1576.0,891.0,80.0,113.88421052631578
3464,0.0,98115.0,1.0,0.0,1.0,1,0,0,0,0,100.0,150.0,25.0,1,0.0,1,1125,1,0,0,0,0,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.43,47.67727,-122.30341000000001,2409.0,895.0,817.0,113.88421052631578
3465,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,118.0,0.0,75.0,1,15.0,1,1125,1,2,4,4,148,91,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.05,47.67969,-122.27739,1706.0,893.0,18.0,113.88421052631578
3466,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,67.0,150.0,50.0,3,15.0,2,30,1,0,18,48,48,34,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.77,47.69083,-122.28503,990.0,572.0,207.0,113.88421052631578
3467,0.0,98115.0,1.5,1.0,2.0,1,0,0,0,0,120.0,500.0,150.0,2,0.0,30,1125,1,9,9,22,33,17,95.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.57,47.69883,-122.28148,896.0,884.0,461.0,113.88421052631578
3468,1.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,75.0,0.0,50.0,2,15.0,1,365,1,0,20,50,62,99,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.93,47.69812,-122.27703000000001,2464.0,752.0,32.0,113.88421052631578
3469,0.0,98115.0,1.0,2.0,2.0,1,0,0,0,0,144.0,100.0,40.0,2,10.0,1,1125,1,25,33,33,33,180,85.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,2,6.19,47.68535,-122.3134,875.0,870.0,32.0,113.88421052631578
3470,1.0,98115.0,2.5,3.0,5.0,1,0,0,0,0,325.0,1000.0,265.0,6,25.0,7,1125,1,21,43,64,75,42,99.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1.48,47.683370000000004,-122.32393,871.0,849.0,62.0,113.88421052631578
3471,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,125.0,0.0,50.0,2,25.0,1,1125,1,0,15,45,320,13,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.48,47.69343,-122.3138,888.0,814.0,50.0,113.88421052631578
3472,1.0,98115.0,1.0,1.0,3.0,1,0,0,0,0,180.0,1000.0,50.0,1,0.0,2,29,1,5,28,58,238,164,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,7.13,47.67244,-122.30309,1069.0,687.0,7.0,113.88421052631578
3473,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,80.0,0.0,25.0,2,25.0,1,62,1,29,59,89,89,48,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1.74,47.68355,-122.32422,1878.0,826.0,437.0,113.88421052631578
3474,0.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,95.0,0.0,50.0,1,0.0,4,29,1,0,0,0,0,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.49,47.69372,-122.30726999999999,2345.0,850.0,808.0,113.88421052631578
3475,0.0,98115.0,2.0,3.0,4.0,1,0,0,0,0,244.0,0.0,151.0,6,0.0,2,28,1,26,56,86,361,12,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,41,0.49,47.67954,-122.29211000000001,867.0,730.0,96.0,113.88421052631578
3476,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,190.0,0.0,50.0,1,0.0,2,1125,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.04,47.676,-122.30216999999999,1933.0,851.0,853.0,113.88421052631578
3477,1.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,95.0,150.0,30.0,2,25.0,2,1125,1,14,29,43,124,109,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,4.03,47.68009,-122.3189,855.0,809.0,1.0,113.88421052631578
3478,0.0,98115.0,1.0,0.0,2.0,1,0,0,0,0,100.0,0.0,50.0,2,10.0,2,150,1,0,0,0,0,42,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1.63,47.6764,-122.32813999999999,2507.0,770.0,385.0,113.88421052631578
3479,1.0,98115.0,1.0,3.0,14.0,1,0,0,0,0,93.0,500.0,0.0,1,20.0,2,20,1,20,48,78,181,43,97.0,9.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,9,1.76,47.68959,-122.31148,2680.0,732.0,88.0,113.88421052631578
3480,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,49.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.7048,-122.32266000000001,2414.0,442.0,4.0,113.88421052631578
3481,1.0,98115.0,1.0,2.0,4.0,1,0,0,0,0,120.0,195.0,150.0,1,0.0,1,29,1,19,43,73,348,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1.71,47.68193,-122.28933,843.0,806.0,24.0,113.88421052631578
3482,0.0,98115.0,0.5,1.0,1.0,1,0,0,0,0,20.0,100.0,0.0,1,10.0,5,90,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.07,47.68179,-122.2879,840.0,430.0,432.0,113.88421052631578
3483,1.0,98115.0,1.0,1.0,3.0,1,0,0,0,0,65.0,150.0,0.0,1,20.0,1,20,1,18,34,64,83,100,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,9,3.6,47.69027,-122.31301,2680.0,831.0,6.0,113.88421052631578
3484,1.0,98115.0,1.0,1.0,4.0,1,0,0,0,0,65.0,100.0,0.0,1,20.0,1,20,1,22,36,66,77,101,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,9,3.64,47.68895,-122.31193999999999,2680.0,830.0,1.0,113.88421052631578
3485,1.0,98115.0,1.0,1.0,3.0,1,0,0,0,0,58.0,100.0,0.0,1,20.0,1,14,1,16,24,32,32,101,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,9,3.64,47.69015,-122.31336,2680.0,830.0,11.0,113.88421052631578
3486,0.0,98115.0,1.0,1.0,2.0,1,0,0,0,0,100.0,0.0,20.0,2,20.0,4,7,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,2,0.04,47.67326,-122.25946,1494.0,809.0,811.0,113.88421052631578
3487,0.0,98115.0,2.0,3.0,3.0,1,0,0,0,0,200.0,0.0,50.0,1,0.0,6,7,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,1,1.0,47.687940000000005,-122.32093,1811.0,442.0,4.0,113.88421052631578
3488,0.0,98115.0,1.0,1.0,1.0,1,0,0,0,0,38.0,0.0,25.0,1,0.0,7,30,1,27,57,87,177,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.07,47.67427,-122.25818000000001,1487.0,815.0,807.0,113.88421052631578
